1499255523534	1	15D1297BBD1	LG Watch Style	PinyinSyllables	0	␂	␂
1499255536478	2	15D1297BBD1	LG Watch Style	PinyinSyllables	1	x	x
1499255538050	3	15D1297BBD1	LG Watch Style	PinyinSyllables	1	⌫	
1499255538761	4	15D1297BBD1	LG Watch Style	PinyinSyllables	1	d	d
1499255539413	5	15D1297BBD1	LG Watch Style	PinyinSyllables	1	a'	da'
1499255541007	6	15D1297BBD1	LG Watch Style	PinyinSyllables	1	k	da'k
1499255541959	7	15D1297BBD1	LG Watch Style	PinyinSyllables	1	⌫	da'
1499255542622	8	15D1297BBD1	LG Watch Style	PinyinSyllables	1	n	da'n
1499255543404	9	15D1297BBD1	LG Watch Style	PinyinSyllables	1	⌫	da'
1499255544069	10	15D1297BBD1	LG Watch Style	PinyinSyllables	1	j	da'j
1499255545560	11	15D1297BBD1	LG Watch Style	PinyinSyllables	1	i'	da'ji'
1499255546828	12	15D1297BBD1	LG Watch Style	PinyinSyllables	1	⌫	da'j
1499255548062	13	15D1297BBD1	LG Watch Style	PinyinSyllables	1	iu'	da'jiu'
1499255549611	14	15D1297BBD1	LG Watch Style	PinyinSyllables	1	m	da'jiu'm
1499255550544	15	15D1297BBD1	LG Watch Style	PinyinSyllables	1	a'	da'jiu'ma'
1499255551320	16	15D1297BBD1	LG Watch Style	PinyinSyllables	1	大舅媽	大舅媽
1499255554093	17	15D1297BBD1	LG Watch Style	PinyinSyllables	1	x	大舅媽x
1499255555601	18	15D1297BBD1	LG Watch Style	PinyinSyllables	1	⌫	大舅媽
1499255556296	19	15D1297BBD1	LG Watch Style	PinyinSyllables	1	x	大舅媽x
1499255557340	20	15D1297BBD1	LG Watch Style	PinyinSyllables	1	⌫	大舅媽
1499255558018	21	15D1297BBD1	LG Watch Style	PinyinSyllables	1	d	大舅媽d
1499255558763	22	15D1297BBD1	LG Watch Style	PinyinSyllables	1	ao'	大舅媽dao'
1499255559955	23	15D1297BBD1	LG Watch Style	PinyinSyllables	1	⌫	大舅媽d
